Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra,
251,282,A-2510-315-6141-H/0193/2017,PROYECTO CALLE: DEL RETORNO TRAMO: BLVD. ADOLFO LOPEZ MATEOS – BLVD. JUAN JOSE TORRES LANDA COLONIA MEGA – PRICE Y PROYECTO CALLE: MADRE REDENTORA TRAMO: MADRE PATRIA – MADRE RAQUEL COLONIA DIEZ DE MAYO.,233160.3,30,69948.09,Jul 10 2017 12:00AM,Jul 17 2017 12:00AM,Aug 12 2017 12:00AM,10,1,1,CLAU 16/08/2017,EJECUCION,610,NULL,NULL,1,Jun 26 2017 12:00AM,1,,0,
252,275,C-1816-628-6111-E/0214/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA SUMINISTRO Y COLOCACION  DE CALENTADORES SOLARES, COLONIAS: BETANIA, LUCITA, CAMPO VERDE, MONTE CRISTO, LOS PINOS ENTRE OTRAS.",1251291.56,30,375387.47,Jul 24 2017 12:00AM,Jul 31 2017 12:00AM,Oct 21 2017 12:00AM,10,1,1,AMALIA 16/08/2017,EJECUCION,698,NULL,NULL,10,Aug 16 2017 12:00AM,1,DGOP/00220/CONT/2017,0,
253,284,A-2510-315-6141-H/0063/2017,"PROYECTO EJECUTIVO DE LAS CALLES: PRESA DEL ALLENDE, TRAMO: PRESA DEL TIGRE - PRESA DE LA MOJINA COL. PRESITAS DEL CONSUELO; CALLE DE LA PROCESIÓN, TRAMO: SANTÍSIMA TRINIDAD - AV. DE LOS APÓSTOLES COL. LOMAS DE GUADALUPE",270512.83,30,81153.85,Apr  7 2017 12:00AM,Apr 24 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,ANA LAURA 17/08/2017 (CORRECCION DE PRESUPUESTO),EJECUCION,271,NULL,NULL,1,Aug 17 2017 12:00AM,1,DGOP/0016/CONT/2017,0,
254,286,A-2510-315-6221-H/0223/2017,PAQUETE DE ESTUDIOS DE EXCEPCIÓN DE PARQUES LINEALES ANTE SEMARNAT,296659.39,30,88997.82,Jul 26 2017 12:00AM,Aug  7 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,CLAU 18/08/2017,EJECUCION,701,NULL,NULL,1,Jun 29 2017 12:00AM,1,,0,
255,295,A-2510-316-6141-E/0221/2017,"MANTENIMIENTO DE AREAS VERDES Y PODAS DE ARBOLES EN DIVERSAS ZONAS DE LA CIUDAD DE LEON, GUANAJUATO.",1212277.33,30,363683.2,Jul 21 2017 12:00AM,Jul 24 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,KAREN 18/08/2017,EJECUCION,279,NULL,NULL,1,Jun 29 2017 12:00AM,1,DGOP/00206/CONT/2017,0,
256,292,C-1816-6021-6211-E/0229/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: PERIODISTAS MEXICANOS, PORTONES DE SAN JACINTO",3490881.12,30,1047264.34,Jul 26 2017 12:00AM,Jul 27 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,CLAU 18/08/2017,EJECUCION,515,NULL,NULL,10,Jul 25 2017 12:00AM,2,D/056-I/2017,0,
257,297,C-1816-6021-6211-E/0227/2017,"PROGRAMA DE MEJORAMIENTO  DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: VALLE DE SAN PEDRO LA JOYA, CAMINO A SAN JUAN, BALCONES DE LA JOYA II, COLINAS DE LA HACIENDA, CENTRO FAMILIAR LA SOLEDAD, PASEOS DE LA JOYA, MONTAÑAS DEL SOL, RIZOS DE SAUCILLO, MINERAL DE LA JOYA",3669765.68,30,1100929.7,Jul 26 2017 12:00AM,Jul 27 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,KAREN 18/08/2017,EJECUCION,543,NULL,NULL,10,Jul 25 2017 12:00AM,1,D/058-l/2017,0,
258,294,E-2310-751-3591-E/0219/2017,"MANTENIMIENTO PREVENTIVO Y SANEAMIENTO DEL ARBOLADO URBANO, LEON GTO.",1492786.02,30,447835.81,Jul 21 2017 12:00AM,Jul 24 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,KAREN 18/08/2017,EJECUCION,687,NULL,NULL,12,Jul  3 2017 12:00AM,1,DGOP/00211/CONT/2017,0,
259,296,C-1816-635-6111-E/0225/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA, SUMINISTRO Y COLOCACION DE CALENTADORES SOLARES COLONIA CONVIVE Y HORIZONTE AZUL",1389859.13,50,694929.57,Jul 24 2017 12:00AM,Aug  7 2017 12:00AM,Oct 28 2017 12:00AM,10,1,1,KAREN 18/08/2017,EJECUCION,661,NULL,NULL,10,Jul 30 2017 12:00AM,1,DGOP/00209/CONT/2017,0,
260,298,C-1816-6021-6211-E/0231/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL, CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: NUEVO VALLE DE MORENO, CANELAS, EL DERRAMADERO, EL VENADITO, MESA DE OBISPO, VAQUERIAS, SAN JOSE DE OTATES NORTE, SAN JOSE DE OTATES SUR Y CERRO VERDE.",3403217.65,30,1020965.3,Jul 26 2017 12:00AM,Jul 28 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,KAREN 18/08/2017,EJECUCION,702,NULL,NULL,10,Jul 26 2017 12:00AM,3,D/061-l/2017,0,
261,288,A-2510-313-6131-D/0161/2017,"REHABILITACION E INSTALACION DEL ALUMBRADO PUBLICO EN BLVD. AEROPUERTO 1RA ESTAPA, (PUERTA MILENIO Y PUENTE SANTANA DEL CONDE), LEON GTO.",3414580.4,30,1024374.12,Jun 21 2017 12:00AM,Jun 23 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,GRISELDA 15/08/2017,EJECUCION,126,NULL,NULL,1,Jun 20 2017 12:00AM,1,,0,
262,276,C-1816-630-6111-E/0217/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA SUMINISTRO Y COLOCACION DE CALENTADORES SOLARES COLONIA SAN JUAN DE ABAJO, LEON GTO.",697021.29,30,209106.39,Jul 24 2017 12:00AM,Jul 31 2017 12:00AM,Oct 21 2017 12:00AM,10,1,1,GRISELDA 18/08/2017,EJECUCION,612,NULL,NULL,10,Jul  4 2017 12:00AM,1,,0,
263,291,C-1816-6021-6211-E/0233/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA EN ZONA RURAL CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: SAN ANTONIO DEL GIGANTE, ALFARO, OJO DE AGUA DE LOS REYES, MESA DE MEDINA, EL GIGANTE, SAUZ SECO, ESTANCIA DE OTATES, HACIENDA ARRIBA, SAN ANTONIO DE PADUA Y LA PATIÑA.",2629275.62,30,788782.69,Jul 26 2017 12:00AM,Jul 27 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,GRISELDA 18/08/2017,EJECUCION,465,NULL,NULL,10,Aug 18 2017 12:00AM,1,,0,
264,226,A-1810-301-6151-D/0145/2017,"REHABILITACION DE CAMINO MIGUEL HIDALGO II (PRIMER CAMINO), UBIACION: MIGUEL HIDALGO II; REHABILITACION DE CAMINO MIGUEL HIDALGO (SEGUNDO CAMINO), UBICACIÓN: MIGUEL HIDALGO II Y REHABILITACION DE CAMINO NUEVO LINDERO, UBICACIÓN: NUEVO LINDERO, CIUDAD DE LEON, GTO.",832824.32,30,154597.3,Jun  2 2017 12:00AM,Jun  5 2017 12:00AM,Aug 12 2017 12:00AM,10,1,1,CLAU 21/08/2017ADENDUM ENTREGADO EL 31/AGO/2017 DONDE SE ESTABLECE SE DARÁN MUNICIPALES 1° Y AL TERMINO RECURSO MPAL PERO SE PARGARÁN REC ESTATALES UNA VEZ FINIQUITADOS,EJECUCION,514,NULL,NULL,4,May 24 2017 12:00AM,1,,0,
265,305,C-1816-604-6211-E/0255/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA, TECHO DIGNO UBICACIÓN: PERIODISTAS MEXICANOS, EL PARAISO, CERRITO DE GUADALUPE, CAMINO A SAN JUAN, BALCONES DE LA JOYA, LOMAS DE LA JOYA, SAUCILLO DE LA JOYA, LEON, GTO.",1394225.88,30,418267.76,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Nov  4 2017 12:00AM,10,1,1,KAREN 23/08/2017,EJECUCION,515,NULL,NULL,10,Jul 19 2017 12:00AM,1,DGOP/00245/CONT/2017,0,
266,304,C-1816-604-6211-E/0201/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL, TECHO DIGNO LOCALIDAD: GUADALUPE VICTORIA, MIGUEL HIDALGO I, PLAYAS DE SOTELO, LA ARCINA, EL TERRERO, LOS SAUCES Y LOS LOPEZ.",917943.88,30,275383.16,Jul 14 2017 12:00AM,Jul 24 2017 12:00AM,Oct 14 2017 12:00AM,10,1,1,KAREN 23/08/2017,EJECUCION,702,NULL,NULL,10,Jun 27 2017 12:00AM,1,DGOP/00199/CONT/2017,0,
267,293,G-5051-809-6141-D/0211/2017,"PAVIMENTACION DE LA CALLE 11 DE JUNIO, TRAMO: HILARIO MEDINA - 8 DE MARZO, UBICACIÓN COL. 8 DE MARZO.",2087873.22,30,626361.97,Jul 21 2017 12:00AM,Jul 24 2017 12:00AM,Oct 28 2017 12:00AM,10,1,1,KAREN 23/08/2017,EJECUCION,579,NULL,NULL,11,Jul 20 2017 12:00AM,2,D/052-l/2017,0,
268,302,A-2410-307-6141-E/0226/2017,"MANTENIMIENTO DE ESTACIONES INTERMEDIAS DEL SIT TIPO 3 (DOBLE), PASEO DE JEREZ, SAN ISIDRO, ISSSTE, AZTECA, CENTRO CIUDADANO, FRANCISCO VILLA SUR, SAPAL, BUENOS AIRES, PREPARATORIA, TIERRA BLANCA Y SAN MIGUEL, EN BLVD. TORRES LANDA, LEON GTO.",2620526.13,30,786157.84,Jul 25 2017 12:00AM,Jul 27 2017 12:00AM,Nov  2 2017 12:00AM,10,1,1,Amalia 23/08/2017,EJECUCION,364,NULL,NULL,1,Jul 25 2017 12:00AM,2,D/055/l/2017,0,
269,309,A-1810-301-6141-H/0243/2017,"PROYECTO CALLE: 1 TRAMO: COMUNIDAD: LA SANDIA, CALLE: 2 TRAMO: COMUNIDAD: LA SANDIA, CALLE: 3 TRAMO: COMUNIDAD: LA SANDIA Y CALLE 1 TRAMO: COMUNIDAD: LA MORA, LEON GTO.",694299.41,30,208289.82,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,KAREN 23/08/2017,EJECUCION,420,NULL,NULL,1,Jul 19 2017 12:00AM,1,DGOP/00243/CONT/2017,0,
270,316,A-1810-301-6151-D/0197/2017,"REHABILITACION DE CAMINO EL RAMILLETE – LA VENTA TRAMO: CARRETERA MANUEL DOBLADO – ECO BOULEVARD, LOCALIDAD EL RAMILLETE Y REHABILITACION DE CAMINO DE ACCESO A PROVIDENCIA TRAMO: CONALEP PLANTEL LEON I – COMUNIDAD PROVIDENCIA, LOCALIDAD PROVIDENCIA.",1045612.78,15,156841.92,Jul 14 2017 12:00AM,Jul 24 2017 12:00AM,Sep 21 2017 12:00AM,,1,1,XOCH 23/AGO/2017,EJECUCION,177,NULL,NULL,4,Jun 26 2017 12:00AM,1,,0,
271,315,A-1810-301-6141-H/0237/2017,"PROYECTO CALLE: 1 TRAMO: COMUNIDAD BARRETOS, CALLE: 2 TRAMO: COMUNIDAD: BARRETOS, CALLE: 3 TRAMO:; COMUNIDAD: BARRETOS, Y CALLE: 4 TRAMO: COMUNIDAD: BARRETOS, LEON GTO.",721981.36,30,216594.41,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,KAREN 24/08/2017,EJECUCION,705,NULL,NULL,1,Jul 19 2017 12:00AM,1,DGOP/00238/CONT/2017,0,
272,310,G-5051-809-6141-D/0212/2017,"PAVIMENTACION DE LA CALLE ATALAYA, TRAMO: DE LA ALMENA - CANAL DE SARDANETA, UBICADO COL. EL CASTILLO.",2998526.98,30,899558.09,Jul 21 2017 12:00AM,Jul 24 2017 12:00AM,Oct 28 2017 12:00AM,10,1,1,KAREN 24/08/2017,EJECUCION,700,NULL,NULL,11,Jul 20 2017 12:00AM,2,D/053-l/2017,0,
273,317,B-5051-236-6141-D/0173/2017,PAVIMENTACION DE LA CALLE RAFAEL PORTILLO TRAMO: GUILLERMO VERA - ENRIQUE GOMEZ GUERRA COLONIA LEON I,972788.56,30,291836.57,Jun 29 2017 12:00AM,Jul 10 2017 12:00AM,Oct 14 2017 12:00AM,10,1,1,GRISELDA 25/08/2017,EJECUCION,607,NULL,NULL,2,Jun 15 2017 12:00AM,1,,0,
274,301,A-2410-308-6141-D/0247/2017,"PROGRAMA DE SEGURIDAD EN EL SISTEMA DE TRANSPORTE PUBLICO CON LUMINARIAS AHORRADORAS EN PARADAS OFICIALES, UBICACIÓN: ZONA DE POLIGONO PILETAS, ZONA DEL POLIGONO SAN MIGUEL Y ZONA DEL POLIGONO SAN JUAN DE ABAJO, LEON GTO.",1172040.85,30,351612.26,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Sep 23 2017 12:00AM,10,1,1,CLAU 25/08/2017,EJECUCION,126,NULL,NULL,1,Jul 24 2017 12:00AM,1,,0,
275,318,A-2510-315-6121-H/0235/2017,"ADECUACION DE PROYECTOS ESTRUCTURALES DE CIMENTACION PARA VARIAS ESCUELAS DE LA CIUDAD DE LEON, GTO.",773977.02,30,232199.11,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Sep  9 2017 12:00AM,10,1,1,CLAU 25/08/2017,EJECUCION,151,NULL,NULL,1,Jul 24 2017 12:00AM,1,,0,
276,321,A-2510-315-6121-H/0259/2017,"PROYECTO DE AJUSTES OPERATIVOS AL CORREDOR TRONCAL BLVD. CAMPESTRE SIT OPTIBUS, TRAMO: ADOLFO LOPEZ MATEOS A CALLE JUAN DE LA BARRERA, LEON, GTO.",668836.08,30,200650.82,Aug  7 2017 12:00AM,Aug 14 2017 12:00AM,Sep 16 2017 12:00AM,10,1,1,CLAU 25/08/2017,EJECUCION,343,NULL,NULL,1,Jul 25 2017 12:00AM,1,,0,
277,306,A-1810-301-6141-H/0239/2017,"PROYECTO CALLE: 1 TRAMO: COMUNIDAD: ESTANCIA LOS SAPOS, CALLE: 1 TRAMO: COMUNIDAD: SAN JOSE DE LOS SAPOS, CALLE: 2 TRAMO: COMUNIDAD: SAN JOSE DE LOS SAPOS Y CALLE: 1 TRAMO: COMUNIDAD: SAN AGUSTIN DEL MIASOL, LEON, GTO.",894192,30,268257.6,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,GRISELDA 25/08/2017,EJECUCION,589,NULL,NULL,1,Aug 25 2017 12:00AM,1,,0,
278,303,C-1816-6021-6211-E/0232/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: CONVIVE, RIZOS DEL SAUCILLO, BALCONES DE LA JOYA I Y II COLINAS DE LA HACIENDA, SOLEDAD DE LA JOYA.",3357785.44,30,1007335.63,Jul 26 2017 12:00AM,Jul 27 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,Amalia 29/08/2017,EJECUCION,697,NULL,NULL,10,Jul 26 2017 12:00AM,2,D/060-l/2017,0,
279,299,A-2410-308-6141-D/0245/2017,"PROGRAMA DE SEGURIDAD EN EL SISTEMA DE TRANSPORTE PUBLICO CON LUMINARIAS AHORRADORAS EN PARADAS OFICIALES, UBICACIÓN: ZONA DE POLIGONO LEON I, ZONA DE POLIGONO VALLE DE SEÑORA Y ZONA DE POLIGONO LOS OLIVOS , LEON GTO.",1515958.54,30,454787.56,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Sep 23 2017 12:00AM,10,1,1,GRISELDA 29/08/2017,EJECUCION,120,NULL,NULL,1,Jul 24 2017 12:00AM,1,,0,
280,312,C-1816-635-6111-E/0200/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL, CALENTADOR SOLAR, LOCALIDAD: POMPA, MALAGANA, EL RAMILLETE, PUERTA DE SAN GERMAN, EL CONSUELO, SAN JOSE DE RESPLANDOR, RANCHO NUEVO LA LUZ, LA SANDIA, OJO DE AGUA DE LOS REYES, LOS SAUCES, LA PATIÑA, EL RESPLANDOR, SAN AGUSTIN DEL MIRASOL, SAN FRANCISCO DEL DURAN, LOS RAMIREZ, LOS TEPETATES, PROVIDENCIA SANTA ANA DEL CONDE, MIGUEL HIDALGO I, PLAYAS DE SOTELO BENITO JUAREZ, LA ARCINA, LOS LOPEZ, GRANJAS ECONOMICAS, SAN JUAN DE OTATES Y LA LABORCITA.",1389859.13,50,694929.57,Jul 14 2017 12:00AM,Jul 24 2017 12:00AM,Oct 14 2017 12:00AM,10,1,1,Amalia 29/08/2017,EJECUCION,365,NULL,NULL,10,Jun 27 2017 12:00AM,1,DGOP/00201/CONT/2017,0,
281,325,C-1816-630-6111-E/0269/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA, SUMISTRO Y COLOCACION DE CALENTADOR SOLAR COLONIA: AMPLIACION LEON I, BENITO JUAREZ, LOS ANGELES, LA PIRAMIDE, UNIDAD Y ESFUERZO POPULAR (UYEPAC), ENTRE OTRAS.",2070718.99,50,1035359.5,Aug  9 2017 12:00AM,Aug 10 2017 12:00AM,Nov 18 2017 12:00AM,10,1,1,GRISELDA 29/08/2017,EJECUCION,706,NULL,NULL,10,Aug  8 2017 12:00AM,1,,0,
282,320,C-1816-604-6211-E/0257/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA, TECHO DIGNO UBICACIÓN: CAÑON DE LA INDIA, LOMAS DE GUADALUPE, RIVERA DE LA PRESA, PASO DEL RIO CASTILLOS, SAN NICOLAS DEL PALOTE, SANTA CRUZ, LOS CASTILLOS, NUEVO LEON, RIVERA DE LOS CASTILLOS, ADQUIRIENTES DE IBARRILLA, Y SANTA MAGDALENA.",1072061.99,30,321618.6,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Nov  4 2017 12:00AM,10,1,1,GRISELDA 29/08/2017,EJECUCION,614,NULL,NULL,10,Jul 19 2017 12:00AM,1,,0,
283,326,C-1816-6021-6211-E/0263/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: SAN JOSE DEL RESPLANDOR, BARRETOS, MIGUEL HIDALGO II, LA CINTA, LA ESTANCIA DE LA SANDIA Y LA SANDIA.",2487335.01,30,746200.5,Aug  4 2017 12:00AM,Aug  7 2017 12:00AM,Dec  2 2017 12:00AM,10,1,1,GRISELDA 29/08/2017,EJECUCION,120,NULL,NULL,10,Aug  3 2017 12:00AM,1,,0,
284,313,C-1816-6021-6211-E/0228/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD: VALLE HERMOSO, SANTA CRUZ, CUARENTEÑOS, ARRAYANES, ANTENA ARRIBA, AMPLIACION MESITAS DEL CONSUELO, EL CONSUELO, LAURELES DE LA SELVA, PRESITAS DEL CONSUELO, PALENQUE DE IBARRILLA, LEON I, LOMAS DE MEDINA, SAN PABLO, HACIENDA DE IBARRILLA, LOMAS DE LA SELVA, VALLADITO, MEDINA, HACIENDA DE GUADALUPE, BRISAS DEL VERGEL, EL PEÑON, EL CARMEN, CTM, LOMAS DE MEDINA",3315169.86,30,994550.96,Jul 26 2017 12:00AM,Jul 27 2017 12:00AM,Nov 25 2017 12:00AM,10,1,1,ANA LAURA,EJECUCION,531,NULL,NULL,10,Jul 25 2017 12:00AM,2,D/057-I/2017,0,
285,323,C-1816-635-6111-E/0264/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA EN ZONA URBANA, CALENTADOR SOLAR, LOCALIDAD: HACIENDA DE IBARRILLA, FRACCIONES DE IBARRILLA, LA NOPALERA, LA SELVA, UNION COMUNITARIA LOS LAURELES, LAS PRESITAS, (ENTRE OTRAS).",2794907.11,50,1397453.55,Aug  4 2017 12:00AM,Aug  7 2017 12:00AM,Dec 25 2017 12:00AM,10,1,1,ANA LAURA 30/08/2017,EJECUCION,698,NULL,NULL,10,Aug  3 2017 12:00AM,2,D/0168-I/2017,0,
286,324,C-1816-635-6111-E/0267/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA, SUMINISTRO Y COLOCACIÓN DE CALENTADOR SOLAR COLONIAS: EL PEÑON, MEDINA, LOMAS DE MEDINA, FRACCIONES DE MESA DE MEDINA, VALLE DE SAN BERNARDO, JARDINES DE MARAVILLAS,  BRISAS DEL VERGEL, HACIENDA DE GUADALUPE, HACIENDA DE LOS NARANJOS,  RIVERA DE SAN BERNARDO, CAÑADA DE ALFARO, ANGELES Y MEDINA, CARMEN CTM, NUEVO AMANECER, REVOLUCION, ENTRE OTRAS.",2224745.28,50,1112372.64,Aug  9 2017 12:00AM,Aug 10 2017 12:00AM,Nov 18 2017 12:00AM,10,1,1,KAREN 30/08/2017,EJECUCION,698,NULL,NULL,10,Aug  8 2017 12:00AM,2,D/072-l/2017,0,
287,329,E-2310-751-3591-E/0220/2017,"MANTENIMIENTO Y MANEJO CORRECTIVO DEL ARBOLADO URBANO, LEON GTO.",1493320.14,30,447996.04,Jul 21 2017 12:00AM,Jul 24 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,JORGE 30/08/2017,EJECUCION,1,NULL,NULL,12,Jul  3 2017 12:00AM,1,,0,
288,327,A-1810-301-6141-H/0238/2017,"PROYECTO CALLE: 1 TRAMO: COMUNIDAD LA ARCINA Y CALLE: 1 TRAMO: COMUNIDAD: ALFARO, LEON, GTO.",472332.55,30,141699.77,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,JORGE 30/08/2017,EJECUCION,545,NULL,NULL,1,Jul 19 2017 12:00AM,1,,0,
289,287,C-1816-6021-6211-E/0206/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL, CUARTO ADICIONAL, LOCALIDAD: SAN JOSE DEL BARRON, LOS LOPEZ, EL COPETE Y CAPELLANIA DE LOERA.",1036532.99,30,310959.9,Jul 21 2017 12:00AM,Jul 24 2017 12:00AM,Oct 14 2017 12:00AM,10,1,1,AMALIA 30/08/2017,EJECUCION,699,NULL,NULL,10,Jun 27 2017 12:00AM,1,,0,
290,199,A-1810-301-6151-D/0146/2017,"REHABILITACION DE CAMINO RANCHO NUEVO DE LA LUZ, CIUDAD DE LEON.",279140.1,18.5,51792.03,Jun  2 2017 12:00AM,Jun  5 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,AMALIA 30/08/2017,EJECUCION,522,NULL,NULL,4,May 24 2017 12:00AM,1,,0,
291,311,A-2510-315-6221-H/0224/2017,"PROYECTO  DE MEJORAMIENTO  DEL ARROYO EL POTRERO 2 (ALCANTARILLA DE CRUCE VEHICULAR) INTERSECCION CON BLVD. JUAN ALONSO DE TORRES (EJE METROPOLITANO), CIUDAD DE LEON, GTO.",367942.82,30,110382.85,Jul 26 2017 12:00AM,Aug  7 2017 12:00AM,Oct 14 2017 12:00AM,10,1,1,AMALIA 30/08/2017,EJECUCION,163,NULL,NULL,1,Jun 23 2017 12:00AM,1,,0,
292,322,C-1816-635-6111-E/0266/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA, SUMINISTRO Y COLOCACIÓN DE CALENTADOR SOLAR COLONIAS: PALENQUE DE IBARRILLA, LOMAS DE LAS PRESITAS, 11 DE JUNIO, VALLADITO, MESITAS DEL CONSUELO, SAN PABLO, SANTA CRUZ, VALLE DEL CONSUELO, SAN BERNARDO NORTE, ENTRE OTRAS.",2596242.53,50,1298121.26,Aug  9 2017 12:00AM,Aug 10 2017 12:00AM,Nov 18 2017 12:00AM,,1,1,AMALIA 30/08/2017,EJECUCION,698,NULL,NULL,10,Aug  8 2017 12:00AM,2,D/074-l/2017,0,
293,307,A-1810-301-6141-H/0240/2017,"PROYECTO CALLE:1 TRAMO: COMUNIDAD: PUERTA DE SAN GERMAN Y CALLE: 2 TRAMO: COMUNIDAD: PUERTA DE SAN GERMAN, LEON GTO.",348921.98,30,104676.59,Jul 10 2017 12:00AM,Aug 14 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,ANA LAURA ¦ ADENDUM DONDE SECORRIGE PERIODO DE INCIO DECIA 14 DE JULIO DEL 2017 Y DEBE DECIR 14/AGOSTO/2017,EJECUCION,696,NULL,NULL,1,Jul 19 2017 12:00AM,1,DGOP/00242/CONT/2017,0,
294,283,A-1810-301-6151-D/0198/2017,REHABILITACION DE CAMINO ACCESO DE MESA DE MEDINA.,850911.92,15,127636.79,Jul 14 2017 12:00AM,Jul 24 2017 12:00AM,Sep 21 2017 12:00AM,10,1,1,ANA LAURA ¦ ADENDUM   02/NOV/2017 EN FECHA DE TERMINO DECIA 21/10/2017 Y DEBE DECIR 21/09/2017,EJECUCION,584,NULL,NULL,1,Jun 26 2017 12:00AM,1,,0,
295,328,A-1810-301-6141-D/0248/2017,REHABILITACION DE CAMINO DE ACCESO A LA COMUNIDAD DE SAN JOSE DEL BARRON.,299942.14,30,89982.64,Jul 31 2017 12:00AM,Aug 14 2017 12:00AM,Nov 11 2017 12:00AM,,1,1,AMALIA 30/08/2017,EJECUCION,505,NULL,NULL,1,Aug 30 2017 12:00AM,1,,0,
296,220,A-2510-315-6221-H/0156/2017,"PROYECTO EJECUTIVO DE PLAZA EN EL FRACCIONAMIENTO SANTA CECILIA, TRAMO: CALLES HABICHUELAS, CUENCA FLORIDA Y DEL CONCILIO; PLAZA EN LA COLONIA SANTA MARIA DE CEMENTOS, TRAMO: CALLES COSTAS DEL OCEANO ESQ. CON CALLE COSTAS DEL MAR DE JAVA Y PLAZA EN EL FRACCIONAMIENTO CUMBRES DE LA PISCINA, TRAMO: CALLES SANTA RITA Y ANDRÓMEDA, LEON GTO.",348561.7,30,104568.51,Jun 22 2017 12:00AM,Jun 26 2017 12:00AM,Jul 29 2017 12:00AM,10,1,1,ANA LAURA,EJECUCION,630,NULL,NULL,1,Jun 14 2017 12:00AM,1,DGOP/0168/CONT/2017,0,
297,319,A-2510-315-6141-H/0258/2017,"ELABORACION DE FICHAS TECNICAS Y ESTUDIOS DE COSTO BENEFICIO PARA VARIOS PROYECTOS DE VIALIDADES PRIMARIAS, PLAZAS PUBLICAS, INFRAESTRUCTURA EN EDUCACION, ESPACIOS PUBLICOS Y RUTA DEL PEATON, EN EL MUNICIPIO DE LEON",944905.97,0,0,Aug  7 2017 12:00AM,Aug 14 2017 12:00AM,Oct  7 2017 12:00AM,10,1,1,ANA LAURA,EJECUCION,261,NULL,NULL,1,Jul 25 2017 12:00AM,1,DGOP/00254/CONT/2017,0,
